"","Date Occurred","Area ID","Crime Code"
"1","07/31/2013",5,437
"2","05/29/2013",5,510
"3","05/11/2013",5,354
"4","01/06/2013",5,510
"5","01/01/2013",5,230
"6","01/01/2013",5,230
"7","01/02/2013",5,740
"8","01/02/2013",5,442
"9","01/03/2013",5,320
"10","01/05/2013",5,626
"11","01/05/2013",5,310
"12","01/05/2013",5,900
"13","01/05/2013",5,310
"14","01/06/2013",5,626
"15","01/08/2013",5,230
"16","01/06/2013",5,627
"17","01/08/2013",5,330
"18","01/10/2013",5,930
"19","01/12/2013",5,860
"20","01/12/2013",5,745
"21","01/12/2013",5,626
"22","01/13/2013",5,626
"23","01/13/2013",5,740
"24","01/13/2013",5,930
"25","01/18/2013",5,626
"26","01/18/2013",5,230
"27","01/18/2013",5,624
"28","01/19/2013",5,251
"29","01/20/2013",5,341
"30","01/21/2013",5,230
"31","01/19/2013",5,740
"32","01/18/2013",5,310
"33","01/19/2013",5,341
"34","01/21/2013",5,110
"35","01/22/2013",5,440
"36","01/22/2013",5,930
"37","01/23/2013",5,740
"38","01/23/2013",5,520
"39","01/23/2013",5,740
"40","01/21/2013",5,649
"41","01/24/2013",5,626
"42","01/24/2013",5,740
"43","01/27/2013",5,740
"44","01/27/2013",5,626
"45","01/25/2013",5,627
"46","01/28/2013",5,330
"47","01/28/2013",5,626
"48","01/28/2013",5,310
"49","01/30/2013",5,627
"50","01/29/2013",5,341
"51","01/17/2013",5,331
"52","02/02/2013",5,626
"53","02/02/2013",5,420
"54","02/03/2013",5,230
"55","02/03/2013",5,745
"56","02/03/2013",5,251
"57","02/03/2013",5,251
"58","02/04/2013",5,626
"59","02/02/2013",5,341
"60","02/05/2013",5,624
"61","01/20/2013",5,745
"62","02/05/2013",5,320
"63","02/07/2013",5,220
"64","02/08/2013",5,626
"65","02/09/2013",5,740
"66","02/10/2013",5,230
"67","02/11/2013",5,251
"68","02/13/2013",5,310
"69","02/15/2013",5,230
"70","02/15/2013",5,230
"71","02/14/2013",5,330
"72","02/16/2013",5,440
"73","02/14/2013",5,753
"74","02/17/2013",5,745
"75","02/17/2013",5,210
"76","02/18/2013",5,310
"77","02/14/2013",5,745
"78","02/19/2013",5,230
"79","02/19/2013",5,626
"80","02/17/2013",5,812
"81","02/20/2013",5,626
"82","02/22/2013",5,440
"83","02/23/2013",5,331
"84","02/25/2013",5,310
"85","02/22/2013",5,627
"86","03/02/2013",5,230
"87","03/02/2013",5,654
"88","03/05/2013",5,310
"89","03/07/2013",5,310
"90","03/08/2013",5,210
"91","03/09/2013",5,220
"92","03/08/2013",5,310
"93","03/10/2013",5,850
"94","03/11/2013",5,626
"95","03/10/2013",5,627
"96","03/10/2013",5,237
"97","03/13/2013",5,900
"98","03/10/2013",5,627
"99","03/12/2013",5,626
"100","03/16/2013",5,626
"101","03/17/2013",5,740
"102","03/18/2013",5,624
"103","03/20/2013",5,626
"104","03/20/2013",5,627
"105","03/20/2013",5,880
"106","03/20/2013",5,330
"107","03/22/2013",5,230
"108","03/24/2013",5,745
"109","03/23/2013",5,910
"110","03/24/2013",5,251
"111","03/25/2013",5,745
"112","03/25/2013",5,946
"113","03/28/2013",5,624
"114","03/28/2013",5,626
"115","03/30/2013",5,626
"116","03/23/2013",5,341
"117","03/31/2013",5,626
"118","04/02/2013",5,440
"119","04/03/2013",5,626
"120","04/04/2013",5,210
"121","03/27/2013",5,310
"122","04/05/2013",5,230
"123","02/15/2013",5,341
"124","04/02/2013",5,815
"125","04/06/2013",5,626
"126","04/06/2013",5,624
"127","04/07/2013",5,626
"128","04/07/2013",5,900
"129","04/08/2013",5,930
"130","04/12/2013",5,624
"131","04/12/2013",5,624
"132","04/13/2013",5,740
"133","04/14/2013",5,230
"134","04/15/2013",5,946
"135","04/15/2013",5,310
"136","04/16/2013",5,946
"137","04/17/2013",5,626
"138","04/21/2013",5,624
"139","04/20/2013",5,624
"140","04/10/2013",5,230
"141","04/21/2013",5,624
"142","04/19/2013",5,946
"143","04/20/2013",5,330
"144","04/20/2013",5,310
"145","04/21/2013",5,745
"146","04/22/2013",5,627
"147","04/24/2013",5,627
"148","04/23/2013",5,627
"149","04/23/2013",5,440
"150","04/24/2013",5,237
"151","04/25/2013",5,236
"152","04/24/2013",5,626
"153","04/26/2013",5,236
"154","04/27/2013",5,626
"155","04/30/2013",5,310
"156","04/30/2013",5,745
"157","04/30/2013",5,626
"158","05/02/2013",5,440
"159","05/03/2013",5,330
"160","05/03/2013",5,440
"161","05/05/2013",5,624
"162","05/07/2013",5,310
"163","05/11/2013",5,930
"164","05/11/2013",5,900
"165","05/12/2013",5,740
"166","05/12/2013",5,753
"167","05/12/2013",5,626
"168","05/12/2013",5,236
"169","05/12/2013",5,236
"170","05/11/2013",5,740
"171","05/12/2013",5,626
"172","05/12/2013",5,626
"173","05/09/2013",5,440
"174","05/15/2013",5,626
"175","05/16/2013",5,627
"176","05/17/2013",5,122
"177","05/19/2013",5,745
"178","05/18/2013",5,761
"179","05/21/2013",5,330
"180","05/22/2013",5,624
"181","05/24/2013",5,310
"182","05/28/2013",5,626
"183","05/26/2013",5,235
"184","05/30/2013",5,626
"185","05/30/2013",5,649
"186","05/18/2013",5,236
"187","06/01/2013",5,310
"188","06/01/2013",5,310
"189","06/03/2013",5,626
"190","06/04/2013",5,740
"191","06/04/2013",5,627
"192","06/04/2013",5,740
"193","06/04/2013",5,237
"194","06/05/2013",5,930
"195","06/06/2013",5,624
"196","06/07/2013",5,310
"197","06/06/2013",5,627
"198","06/09/2013",5,626
"199","06/09/2013",5,946
"200","06/13/2013",5,330
"201","06/14/2013",5,624
"202","06/16/2013",5,626
"203","06/16/2013",5,626
"204","06/18/2013",5,310
"205","06/19/2013",5,624
"206","06/19/2013",5,930
"207","06/23/2013",5,626
"208","06/23/2013",5,230
"209","06/23/2013",5,930
"210","06/23/2013",5,626
"211","06/23/2013",5,753
"212","06/23/2013",5,230
"213","06/23/2013",5,753
"214","06/23/2013",5,740
"215","06/28/2013",5,740
"216","06/29/2013",5,440
"217","06/28/2013",5,330
"218","06/29/2013",5,900
"219","06/29/2013",5,230
"220","06/30/2013",5,230
"221","07/01/2013",5,626
"222","07/01/2013",5,626
"223","07/02/2013",5,331
"224","07/02/2013",5,624
"225","07/04/2013",5,626
"226","07/04/2013",5,624
"227","07/04/2013",5,624
"228","07/04/2013",5,626
"229","07/03/2013",5,930
"230","07/05/2013",5,626
"231","07/04/2013",5,624
"232","07/06/2013",5,624
"233","07/07/2013",5,900
"234","07/02/2013",5,210
"235","07/12/2013",5,901
"236","07/10/2013",5,236
"237","07/14/2013",5,626
"238","07/15/2013",5,210
"239","07/17/2013",5,330
"240","07/19/2013",5,310
"241","07/04/2013",5,626
"242","07/20/2013",5,237
"243","07/21/2013",5,236
"244","07/08/2013",5,626
"245","07/21/2013",5,440
"246","07/19/2013",5,626
"247","07/22/2013",5,626
"248","07/22/2013",5,946
"249","07/23/2013",5,626
"250","07/22/2013",5,740
"251","07/22/2013",5,624
"252","07/24/2013",5,310
"253","07/21/2013",5,121
"254","07/27/2013",5,110
"255","07/27/2013",5,230
"256","07/28/2013",5,840
"257","07/23/2013",5,440
"258","07/28/2013",5,930
"259","07/27/2013",5,230
"260","07/09/2013",5,649
"261","07/29/2013",5,236
"262","07/31/2013",5,626
"263","07/31/2013",5,627
"264","07/31/2013",5,626
"265","07/31/2013",5,624
"266","08/07/2013",5,440
"267","08/10/2013",5,626
"268","08/08/2013",5,624
"269","08/10/2013",5,740
"270","08/11/2013",5,740
"271","08/10/2013",5,627
"272","08/14/2013",5,930
"273","08/17/2013",5,624
"274","08/18/2013",5,626
"275","08/18/2013",5,330
"276","08/17/2013",5,900
"277","08/16/2013",5,624
"278","08/18/2013",5,330
"279","08/18/2013",5,626
"280","08/18/2013",5,440
"281","08/21/2013",5,740
"282","08/12/2013",5,648
"283","08/23/2013",5,626
"284","08/23/2013",5,624
"285","08/24/2013",5,236
"286","08/25/2013",5,626
"287","08/25/2013",5,310
"288","08/24/2013",5,310
"289","08/24/2013",5,740
"290","08/23/2013",5,330
"291","08/26/2013",5,330
"292","08/27/2013",5,627
"293","08/27/2013",5,624
"294","08/10/2013",5,341
"295","08/28/2013",5,624
"296","08/28/2013",5,220
"297","08/29/2013",5,624
"298","08/11/2013",5,420
"299","08/31/2013",5,440
"300","08/09/2013",5,310
"301","08/31/2013",5,745
"302","09/01/2013",5,230
"303","09/02/2013",5,626
"304","09/02/2013",5,624
"305","09/02/2013",5,210
"306","09/02/2013",5,626
"307","09/03/2013",5,626
